carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
AUDI A3,2008,136922,CNG,Individual,Manual,Second Owner,15.78,1697,11,Hyderabad
AUDI A3,2011,8070,CNG,Dealer,Automatic,First Owner,35.4,1441,5,Chennai
AUDI A3,2001,94684,Diesel,Individual,Automatic,Second Owner,10.95,1640,5,Bangalore
AUDI A3,2023,107396,Electric,Individual,Manual,Second Owner,13.73,1092,11,Jaipur
AUDI A3,2001,63215,Electric,Dealer,Manual,First Owner,20.58,1198,7,Bangalore
AUDI A3,2020,73310,Petrol,Dealer,Automatic,Second Owner,18.9,1698,7,Hyderabad
AUDI A3,2001,37281,CNG,Individual,Automatic,First Owner,14.07,1559,11,Surat
AUDI A3,2005,144006,Electric,Individual,Automatic,Second Owner,29.64,885,5,Surat
AUDI A3,2005,162649,Electric,Individual,Automatic,First Owner,16.51,1183,7,Ahmedabad
AUDI A3,2014,78921,Electric,Individual,Manual,First Owner,35.16,1737,7,Bangalore
AUDI A3,2017,61580,Diesel,Individual,Manual,First Owner,23.32,1527,7,Delhi
AUDI A3,2016,13101,Hybrid,Dealer,Automatic,First Owner,18.06,1605,11,Mumbai
AUDI A3,2022,196629,Petrol,Dealer,Automatic,First Owner,14.91,946,11,Pune
AUDI A3,2001,172781,Electric,Dealer,Manual,Second Owner,14.81,1896,11,Jaipur
AUDI A3,2009,199911,Electric,Individual,Manual,Second Owner,25.31,1530,5,Chennai
AUDI A3,2015,103771,Petrol,Dealer,Manual,Second Owner,24.07,915,11,Delhi
AUDI A3,2005,122637,Petrol,Individual,Automatic,First Owner,19.38,1521,11,Bangalore
AUDI A3,2015,107405,Hybrid,Individual,Automatic,First Owner,15.58,1485,5,Chennai
AUDI A3,2007,144590,CNG,Individual,Manual,Second Owner,13.01,1834,7,Chennai
AUDI A3,2005,121299,Hybrid,Individual,Manual,First Owner,29.9,1989,5,Pune
AUDI A3,2000,98342,Petrol,Dealer,Automatic,Second Owner,10.43,1937,7,Pune
AUDI A3,2000,128585,Electric,Individual,Automatic,Second Owner,13.84,907,11,Hyderabad
AUDI A3,2017,102138,Electric,Individual,Automatic,First Owner,37.97,1708,11,Ahmedabad
AUDI A3,2008,20089,CNG,Dealer,Automatic,First Owner,27.99,1305,11,Ahmedabad
AUDI A3,2017,140625,Petrol,Dealer,Automatic,Second Owner,22.5,985,11,Kolkata
AUDI A3,2007,25461,CNG,Individual,Manual,First Owner,30.84,942,7,Surat
AUDI A3,2009,176428,Electric,Individual,Automatic,Second Owner,28.98,1166,7,Delhi
AUDI A3,2008,136485,Petrol,Dealer,Manual,First Owner,13.87,845,5,Ahmedabad
AUDI A3,2018,36529,Hybrid,Individual,Manual,First Owner,15.27,1375,7,Chennai
AUDI A3,2014,140101,CNG,Dealer,Manual,First Owner,16.33,1289,5,Chennai
AUDI A3,2008,156742,CNG,Individual,Automatic,Second Owner,29.71,1770,11,Pune
AUDI A3,2010,126644,Electric,Individual,Manual,Second Owner,36.23,1126,11,Delhi
AUDI A3,2010,90088,Hybrid,Dealer,Manual,Second Owner,30.37,1356,11,Bangalore
AUDI A3,2021,173549,Hybrid,Dealer,Manual,Second Owner,34.46,1881,5,Hyderabad
AUDI A3,2008,86228,Hybrid,Individual,Automatic,First Owner,25.94,1169,11,Bangalore
AUDI A3,2016,103277,Diesel,Individual,Manual,First Owner,38.79,1803,11,Kolkata
AUDI A3,2015,30846,Hybrid,Individual,Manual,First Owner,14.73,953,5,Kolkata
AUDI A3,2005,172206,Hybrid,Dealer,Automatic,First Owner,14.84,847,7,Bangalore
AUDI A3,2009,146734,CNG,Dealer,Manual,Second Owner,23.15,1916,11,Bangalore
AUDI A3,2020,186650,Electric,Dealer,Manual,First Owner,34.72,1193,7,Pune
AUDI A3,2008,191327,Diesel,Dealer,Manual,Second Owner,39.01,1582,11,Kolkata
AUDI A3,2005,119895,Petrol,Dealer,Manual,First Owner,31.27,949,5,Mumbai
AUDI A3,2009,169784,Petrol,Individual,Manual,Second Owner,10.4,975,7,Ahmedabad
AUDI A3,2008,15136,Electric,Dealer,Manual,Second Owner,38.32,1874,11,Pune
AUDI A3,2016,43987,Hybrid,Individual,Manual,Second Owner,10.39,1384,7,Pune
AUDI A3,2009,39537,CNG,Dealer,Automatic,Second Owner,13.57,969,11,Kolkata
AUDI A3,2000,188026,CNG,Dealer,Manual,Second Owner,11.68,949,11,Delhi
AUDI A4,2013,46084,Hybrid,Dealer,Automatic,First Owner,17.1,1809,11,Chennai
AUDI A4,2011,61206,Diesel,Dealer,Automatic,First Owner,19.72,1831,7,Delhi
AUDI A4,2021,176465,Petrol,Dealer,Manual,Second Owner,15.96,1930,7,Kolkata
AUDI A4,2009,95431,Petrol,Individual,Automatic,First Owner,18.61,1047,11,Delhi
AUDI A4,2004,89093,Diesel,Dealer,Manual,Second Owner,21.08,1679,5,Surat
AUDI A4,2005,119829,Hybrid,Individual,Automatic,First Owner,18.32,1178,5,Ahmedabad
AUDI A4,2000,97595,Hybrid,Individual,Manual,Second Owner,14.47,1939,11,Jaipur
AUDI A4,2021,51209,Petrol,Dealer,Manual,First Owner,36.86,1622,5,Chennai
AUDI A4,2019,197226,Petrol,Dealer,Automatic,First Owner,26.34,1171,5,Mumbai
AUDI A4,2007,6211,CNG,Individual,Automatic,Second Owner,36.16,1861,7,Bangalore
AUDI A4,2017,66485,Diesel,Individual,Manual,First Owner,20.43,845,7,Jaipur
AUDI A4,2012,118153,Petrol,Individual,Manual,First Owner,14.7,1907,7,Delhi
AUDI A4,2000,187758,Diesel,Dealer,Manual,Second Owner,11.65,1118,7,Ahmedabad
AUDI A4,2013,135955,Petrol,Individual,Manual,First Owner,19.78,1477,11,Surat
AUDI A4,2012,78256,Diesel,Individual,Automatic,First Owner,33.98,1604,5,Bangalore
AUDI A4,2011,179546,Electric,Dealer,Automatic,First Owner,37.17,947,5,Surat
AUDI A4,2003,117927,CNG,Dealer,Manual,Second Owner,39.45,1731,5,Chennai
AUDI A4,2016,151567,CNG,Individual,Manual,Second Owner,10.71,862,11,Chennai
AUDI A4,2020,155180,Diesel,Individual,Automatic,Second Owner,28.91,1114,5,Surat
AUDI A4,2019,26031,Diesel,Dealer,Automatic,First Owner,39.82,1510,7,Jaipur
AUDI A4,2016,190451,Diesel,Individual,Manual,First Owner,34.06,1078,7,Delhi
AUDI A4,2009,22640,CNG,Individual,Manual,First Owner,32.93,1639,5,Hyderabad
AUDI A4,2020,177554,Hybrid,Dealer,Manual,Second Owner,11.98,1185,11,Bangalore
AUDI A4,2008,16185,Hybrid,Dealer,Manual,First Owner,36.25,1725,5,Chennai
AUDI A4,2015,160915,Petrol,Individual,Manual,Second Owner,10.73,1143,11,Surat
AUDI A4,2020,125722,Diesel,Dealer,Manual,Second Owner,14.01,992,11,Pune
AUDI A4,2004,34392,Diesel,Individual,Automatic,First Owner,14.99,1142,11,Bangalore
AUDI A4,2007,41443,Diesel,Individual,Automatic,Second Owner,19.17,1676,7,Surat
AUDI A4,2003,19745,Electric,Dealer,Manual,Second Owner,21.14,1311,5,Pune
AUDI A4,2011,55537,Petrol,Dealer,Automatic,Second Owner,26.69,881,5,Surat
AUDI A4,2009,96081,CNG,Individual,Automatic,First Owner,11.68,982,7,Delhi
AUDI A4,2012,123078,Electric,Dealer,Manual,Second Owner,29.85,1600,7,Chennai
AUDI A4,2014,183861,Petrol,Dealer,Automatic,Second Owner,31.18,1652,5,Kolkata
AUDI A4,2019,10933,Electric,Individual,Automatic,Second Owner,35.45,1773,5,Jaipur
AUDI A4,2011,100157,Diesel,Dealer,Manual,Second Owner,16.19,849,5,Jaipur
AUDI A4,2010,117229,Petrol,Dealer,Manual,Second Owner,12.59,1727,11,Bangalore
AUDI A4,2023,96220,Petrol,Individual,Manual,First Owner,10.3,1188,11,Surat
AUDI A4,2023,141556,Diesel,Individual,Automatic,Second Owner,15.72,1905,7,Surat
AUDI A4,2010,56744,Hybrid,Individual,Automatic,Second Owner,16.79,1987,5,Pune
AUDI A4,2020,145683,Diesel,Individual,Manual,First Owner,19.45,1072,5,Delhi
AUDI A4,2022,76923,Diesel,Individual,Automatic,Second Owner,10.09,1281,7,Chennai
AUDI A4,2013,134270,Electric,Individual,Automatic,Second Owner,29.07,1880,11,Hyderabad
AUDI A4,2012,121946,Diesel,Dealer,Manual,First Owner,22.09,1708,11,Hyderabad
AUDI A4,2006,36595,Hybrid,Individual,Automatic,First Owner,20.89,1868,11,Jaipur
AUDI A4,2010,130013,Diesel,Individual,Manual,Second Owner,16.44,1677,7,Kolkata
AUDI A4,2000,76036,CNG,Dealer,Manual,First Owner,35.83,1920,5,Hyderabad
AUDI A4,2020,126074,Hybrid,Individual,Manual,Second Owner,14.51,1286,11,Jaipur
AUDI A4,2013,131930,Diesel,Dealer,Manual,First Owner,14.98,1644,7,Jaipur
AUDI A4,2023,87578,Electric,Individual,Manual,First Owner,29.35,1886,7,Chennai
AUDI A4,2023,102335,Hybrid,Dealer,Manual,Second Owner,18.18,1113,7,Ahmedabad
AUDI Q3,2009,139667,Diesel,Dealer,Manual,First Owner,13.11,995,5,Delhi
AUDI Q3,2003,25262,Hybrid,Individual,Automatic,First Owner,26.97,1509,7,Kolkata
AUDI Q3,2010,137823,Petrol,Individual,Automatic,First Owner,24.0,1370,7,Kolkata
AUDI Q3,2002,26933,Hybrid,Dealer,Manual,First Owner,12.04,1392,5,Jaipur
AUDI Q3,2012,78201,Petrol,Dealer,Manual,Second Owner,21.49,1690,5,Delhi
AUDI Q3,2017,20216,Diesel,Dealer,Automatic,First Owner,14.97,1054,5,Kolkata
AUDI Q3,2017,60815,Hybrid,Dealer,Automatic,Second Owner,30.48,1926,5,Hyderabad
AUDI Q3,2004,175424,Petrol,Individual,Manual,First Owner,29.99,1349,11,Pune
AUDI Q3,2019,161422,Hybrid,Dealer,Automatic,First Owner,20.07,1953,5,Bangalore
AUDI Q3,2003,157273,CNG,Dealer,Manual,Second Owner,31.57,1485,5,Bangalore
AUDI Q3,2005,167430,CNG,Individual,Automatic,First Owner,35.38,1006,11,Mumbai
AUDI Q3,2017,104780,Hybrid,Dealer,Manual,First Owner,31.11,1711,5,Ahmedabad
AUDI Q3,2001,187693,Electric,Dealer,Manual,First Owner,12.77,1285,11,Mumbai
AUDI Q3,2012,126595,Hybrid,Individual,Automatic,Second Owner,35.66,1658,7,Surat
AUDI Q3,2014,174170,Electric,Individual,Automatic,First Owner,15.33,823,7,Bangalore
AUDI Q3,2004,161228,Electric,Individual,Manual,First Owner,12.75,988,11,Kolkata
AUDI Q3,2002,96929,Hybrid,Dealer,Manual,Second Owner,33.51,831,7,Mumbai
AUDI Q3,2002,23371,CNG,Dealer,Manual,Second Owner,26.76,1835,7,Jaipur
AUDI Q3,2023,167889,Electric,Individual,Manual,First Owner,11.41,1361,5,Jaipur
AUDI Q3,2008,36030,Petrol,Dealer,Manual,First Owner,15.27,1754,5,Pune
AUDI Q3,2017,3747,Petrol,Dealer,Manual,Second Owner,10.57,1591,11,Delhi
AUDI Q3,2017,87819,Hybrid,Individual,Manual,Second Owner,11.25,1952,5,Ahmedabad
AUDI Q3,2023,191403,Hybrid,Individual,Automatic,Second Owner,23.3,1352,7,Kolkata
AUDI Q3,2017,147391,Diesel,Dealer,Manual,First Owner,32.16,1390,11,Delhi
AUDI Q3,2007,1024,Electric,Dealer,Manual,Second Owner,37.28,1382,11,Ahmedabad
AUDI Q3,2014,43254,Electric,Individual,Manual,Second Owner,25.38,910,11,Surat
AUDI Q3,2011,159431,CNG,Dealer,Manual,First Owner,32.11,1403,5,Kolkata
AUDI Q3,2011,180842,Hybrid,Individual,Manual,First Owner,31.29,1748,11,Surat
AUDI Q3,2004,111449,Petrol,Dealer,Manual,First Owner,39.93,1175,11,Jaipur
AUDI Q3,2004,143773,CNG,Dealer,Manual,First Owner,17.42,1533,11,Delhi
AUDI Q3,2012,173388,Petrol,Dealer,Manual,First Owner,26.91,804,11,Pune
AUDI Q3,2007,88537,Electric,Dealer,Manual,First Owner,32.97,1872,7,Kolkata
AUDI Q3,2013,132450,Diesel,Dealer,Automatic,First Owner,19.8,1206,7,Hyderabad
AUDI Q3,2011,65334,Petrol,Dealer,Automatic,Second Owner,39.13,913,5,Mumbai
AUDI Q3,2012,93817,CNG,Individual,Manual,First Owner,19.24,1472,5,Surat
AUDI Q3,2009,66645,Petrol,Dealer,Automatic,First Owner,25.33,1932,5,Chennai
AUDI Q3,2000,5115,Petrol,Individual,Manual,First Owner,21.57,1193,11,Delhi
AUDI Q3,2008,9782,Petrol,Individual,Automatic,Second Owner,31.79,1170,7,Ahmedabad
AUDI Q3,2012,147347,Diesel,Dealer,Manual,First Owner,30.95,1358,7,Ahmedabad
AUDI Q3,2004,198985,Hybrid,Individual,Manual,Second Owner,13.67,850,5,Mumbai
AUDI Q3,2002,60122,Hybrid,Dealer,Automatic,Second Owner,30.26,1695,7,Ahmedabad
AUDI Q3,2008,98890,Hybrid,Dealer,Manual,First Owner,20.11,963,7,Hyderabad
AUDI Q3,2010,132369,Hybrid,Individual,Automatic,Second Owner,21.15,849,11,Pune
AUDI Q3,2023,72752,Hybrid,Dealer,Automatic,Second Owner,35.31,1568,5,Pune
AUDI Q3,2021,126906,Electric,Individual,Manual,First Owner,39.3,1906,11,Jaipur
AUDI Q3,2023,113432,CNG,Individual,Automatic,Second Owner,19.67,1902,5,Mumbai
AUDI Q3,2013,170408,Petrol,Individual,Automatic,First Owner,29.56,1116,11,Jaipur
AUDI Q3,2012,81092,Electric,Dealer,Automatic,First Owner,27.44,1586,7,Surat
AUDI Q3,2014,98338,Electric,Individual,Manual,Second Owner,10.76,1663,5,Delhi
AUDI Q3,2011,164989,Diesel,Dealer,Automatic,First Owner,12.71,1566,11,Kolkata
AUDI Q5,2018,186567,Diesel,Dealer,Automatic,First Owner,39.41,1487,7,Delhi
AUDI Q5,2009,94142,Diesel,Dealer,Automatic,Second Owner,16.26,1056,11,Kolkata
AUDI Q5,2009,3784,Hybrid,Dealer,Manual,First Owner,27.7,1903,5,Mumbai
AUDI Q5,2015,22470,CNG,Dealer,Manual,First Owner,21.44,1192,5,Delhi
AUDI Q5,2015,76663,Petrol,Dealer,Automatic,Second Owner,36.74,1592,11,Chennai
AUDI Q5,2009,91432,CNG,Dealer,Automatic,First Owner,27.33,1871,7,Jaipur
AUDI Q5,2002,135180,Diesel,Dealer,Manual,Second Owner,37.59,1392,5,Jaipur
AUDI Q5,2006,143127,Hybrid,Dealer,Automatic,Second Owner,15.79,807,11,Jaipur
AUDI Q5,2002,162592,CNG,Individual,Automatic,Second Owner,39.36,999,11,Surat
AUDI Q5,2013,108925,Hybrid,Individual,Automatic,Second Owner,38.45,1182,5,Kolkata
AUDI Q5,2019,154147,Diesel,Dealer,Automatic,Second Owner,37.02,807,11,Ahmedabad
AUDI Q5,2001,113583,Petrol,Dealer,Automatic,First Owner,23.63,1128,5,Jaipur
AUDI Q5,2020,176188,Diesel,Dealer,Manual,Second Owner,25.75,990,7,Pune
AUDI Q5,2005,118310,Petrol,Individual,Automatic,First Owner,30.14,1108,5,Bangalore
AUDI Q5,2001,96579,Petrol,Dealer,Manual,First Owner,31.62,1048,7,Pune
AUDI Q5,2023,60544,Hybrid,Dealer,Manual,Second Owner,21.76,1111,5,Kolkata
AUDI Q5,2023,26984,Petrol,Individual,Manual,Second Owner,33.99,1482,5,Delhi
AUDI Q5,2022,77497,Diesel,Dealer,Manual,First Owner,33.14,941,7,Bangalore
AUDI Q5,2020,32622,Petrol,Dealer,Automatic,First Owner,24.93,1767,5,Mumbai
AUDI Q5,2005,151009,Electric,Individual,Automatic,Second Owner,25.27,1328,11,Pune
AUDI Q5,2004,58596,Diesel,Dealer,Automatic,Second Owner,24.86,964,7,Bangalore
AUDI Q5,2023,59368,CNG,Dealer,Manual,First Owner,31.71,846,11,Bangalore
AUDI Q5,2021,128951,Diesel,Dealer,Automatic,First Owner,39.68,1971,5,Jaipur
AUDI Q5,2020,150512,Hybrid,Dealer,Manual,First Owner,21.7,1801,11,Pune
AUDI Q5,2005,32280,Hybrid,Dealer,Automatic,Second Owner,37.65,1322,11,Ahmedabad
AUDI Q5,2012,114732,Electric,Dealer,Automatic,First Owner,36.58,851,5,Pune
AUDI Q5,2003,173727,Petrol,Individual,Automatic,Second Owner,24.85,1458,7,Surat
AUDI Q5,2015,21781,CNG,Individual,Manual,Second Owner,32.89,1011,11,Kolkata
AUDI Q5,2020,65237,Petrol,Dealer,Manual,Second Owner,19.05,1357,5,Jaipur
AUDI Q5,2013,46613,Petrol,Individual,Automatic,Second Owner,19.91,1518,5,Pune
AUDI Q5,2004,92685,CNG,Individual,Manual,First Owner,36.03,1498,11,Chennai
AUDI Q5,2008,23759,Hybrid,Individual,Manual,First Owner,25.27,1275,11,Surat
AUDI Q5,2009,156330,Hybrid,Dealer,Automatic,First Owner,26.94,968,11,Surat
AUDI Q5,2002,178725,Diesel,Dealer,Automatic,Second Owner,15.64,1437,5,Chennai
AUDI Q5,2006,37052,Electric,Dealer,Automatic,Second Owner,34.17,1357,7,Jaipur
AUDI Q5,2021,25202,Petrol,Individual,Automatic,Second Owner,16.21,1820,11,Bangalore
AUDI Q5,2021,160256,Petrol,Individual,Manual,Second Owner,37.45,1675,11,Ahmedabad
AUDI Q5,2019,198038,Diesel,Individual,Automatic,Second Owner,22.71,1083,5,Delhi
AUDI Q5,2005,38355,Petrol,Individual,Automatic,Second Owner,10.13,1081,5,Delhi
AUDI Q5,2008,180940,Hybrid,Individual,Automatic,Second Owner,23.49,1330,5,Hyderabad
AUDI Q5,2006,151723,Petrol,Individual,Automatic,Second Owner,23.26,1234,7,Ahmedabad
AUDI Q5,2006,158813,Petrol,Individual,Automatic,First Owner,12.76,1125,7,Pune
AUDI Q5,2002,161003,Electric,Dealer,Manual,Second Owner,12.25,1003,7,Ahmedabad
AUDI Q5,2005,93490,Diesel,Individual,Automatic,Second Owner,11.14,1877,11,Pune
AUDI Q5,2017,95279,Petrol,Individual,Manual,Second Owner,29.03,1245,7,Hyderabad
AUDI Q5,2018,66875,Petrol,Individual,Manual,Second Owner,17.6,1976,11,Kolkata
AUDI Q5,2021,95508,CNG,Individual,Automatic,First Owner,11.87,1339,5,Hyderabad
AUDI Q5,2001,10380,Petrol,Dealer,Automatic,First Owner,11.1,1677,7,Bangalore
AUDI Q5,2023,33534,Electric,Dealer,Automatic,First Owner,23.22,1910,7,Hyderabad
AUDI Q5,2014,42558,Petrol,Individual,Manual,Second Owner,22.33,1398,7,Bangalore
JEEP Compass,2021,108214,Electric,Dealer,Manual,Second Owner,19.56,1568,7,Jaipur
JEEP Compass,2007,96835,Petrol,Individual,Automatic,First Owner,33.04,1065,11,Delhi
JEEP Compass,2006,177850,Petrol,Dealer,Automatic,Second Owner,13.11,1358,11,Delhi
JEEP Compass,2019,178262,Diesel,Individual,Manual,Second Owner,23.9,1984,11,Pune
JEEP Compass,2020,134317,Hybrid,Individual,Automatic,Second Owner,29.24,1097,11,Pune
JEEP Compass,2014,145707,CNG,Individual,Manual,Second Owner,34.19,1449,11,Surat
JEEP Compass,2023,74988,Hybrid,Dealer,Automatic,Second Owner,11.84,1088,11,Surat
JEEP Compass,2012,148183,Diesel,Dealer,Manual,First Owner,32.13,1666,7,Chennai
JEEP Compass,2022,151793,Hybrid,Individual,Automatic,Second Owner,39.57,1696,5,Bangalore
JEEP Compass,2018,82149,Diesel,Individual,Automatic,Second Owner,16.12,1782,5,Pune
JEEP Compass,2009,59517,Electric,Dealer,Manual,First Owner,24.47,1359,11,Ahmedabad
JEEP Compass,2002,70865,Hybrid,Dealer,Manual,Second Owner,21.64,1360,11,Mumbai
JEEP Compass,2002,113159,Petrol,Individual,Manual,Second Owner,15.51,1698,5,Jaipur
JEEP Compass,2016,78069,Petrol,Dealer,Manual,Second Owner,23.9,1490,5,Bangalore
JEEP Compass,2018,43224,CNG,Dealer,Automatic,First Owner,39.53,1881,5,Bangalore
JEEP Compass,2001,55813,Hybrid,Individual,Manual,First Owner,15.41,1173,5,Surat
JEEP Compass,2023,66110,Electric,Dealer,Automatic,Second Owner,21.45,1301,11,Kolkata
JEEP Compass,2022,187730,Diesel,Dealer,Automatic,First Owner,19.32,826,11,Delhi
JEEP Compass,2022,89523,Hybrid,Individual,Manual,Second Owner,33.29,1599,11,Mumbai
JEEP Compass,2016,145151,Petrol,Individual,Manual,Second Owner,35.1,1015,11,Hyderabad
JEEP Compass,2021,140801,Hybrid,Dealer,Manual,First Owner,35.52,1042,5,Surat
JEEP Compass,2015,37598,Petrol,Dealer,Manual,First Owner,30.39,1571,5,Surat
JEEP Compass,2021,156929,CNG,Dealer,Manual,Second Owner,27.16,990,5,Surat
JEEP Compass,2003,76647,Electric,Individual,Automatic,Second Owner,10.42,1042,7,Pune
JEEP Compass,2023,76452,Hybrid,Individual,Automatic,First Owner,21.66,1756,11,Ahmedabad
JEEP Compass,2001,12235,CNG,Individual,Manual,First Owner,36.51,845,5,Pune
JEEP Compass,2011,87106,CNG,Individual,Automatic,First Owner,16.43,1003,11,Chennai
JEEP Compass,2016,36931,Hybrid,Individual,Manual,First Owner,39.4,991,5,Bangalore
JEEP Compass,2002,194527,Hybrid,Individual,Automatic,Second Owner,34.07,1064,5,Jaipur
JEEP Compass,2019,22624,Petrol,Individual,Manual,First Owner,36.92,901,5,Hyderabad
JEEP Compass,2002,126448,Electric,Individual,Automatic,First Owner,28.47,1608,5,Delhi
JEEP Compass,2014,14706,Diesel,Individual,Manual,First Owner,34.92,1830,5,Bangalore
JEEP Compass,2004,17664,Electric,Individual,Manual,Second Owner,14.38,1350,5,Bangalore
JEEP Compass,2011,77049,Petrol,Dealer,Manual,First Owner,17.8,1394,11,Pune
JEEP Compass,2001,123725,CNG,Individual,Automatic,First Owner,21.31,1345,7,Jaipur
JEEP Compass,2012,59466,CNG,Dealer,Automatic,Second Owner,38.03,1750,5,Mumbai
JEEP Compass,2010,161314,Petrol,Individual,Manual,Second Owner,16.63,1731,5,Mumbai
JEEP Compass,2015,99536,CNG,Individual,Automatic,Second Owner,25.37,1844,11,Surat
JEEP Compass,2016,87681,Diesel,Individual,Automatic,Second Owner,32.37,1539,7,Bangalore
JEEP Compass,2017,142452,Hybrid,Dealer,Automatic,Second Owner,14.61,1201,11,Jaipur
JEEP Compass,2021,45155,CNG,Dealer,Manual,First Owner,26.33,1919,7,Ahmedabad
JEEP Compass,2001,117813,Diesel,Individual,Automatic,Second Owner,31.89,960,11,Bangalore
JEEP Compass,2010,72297,Diesel,Dealer,Automatic,First Owner,30.67,1279,7,Chennai
JEEP Compass,2004,80979,Electric,Dealer,Manual,First Owner,16.3,1821,11,Hyderabad
JEEP Compass,2023,89265,Electric,Individual,Manual,First Owner,31.02,1980,7,Chennai
JEEP Compass,2017,64811,Diesel,Dealer,Manual,Second Owner,19.86,1716,5,Delhi
JEEP Compass,2007,26766,Diesel,Dealer,Manual,Second Owner,38.53,1655,11,Delhi
JEEP Compass,2001,152431,Petrol,Dealer,Manual,Second Owner,39.29,1622,11,Ahmedabad
JEEP Compass,2009,96581,Petrol,Individual,Automatic,Second Owner,35.93,1511,5,Kolkata
JEEP Compass,2008,44939,CNG,Individual,Manual,Second Owner,10.79,824,5,Kolkata
JEEP Wrangler,2006,39711,Diesel,Dealer,Automatic,Second Owner,32.13,903,7,Pune
JEEP Wrangler,2006,74585,Petrol,Individual,Manual,Second Owner,34.96,1596,11,Ahmedabad
JEEP Wrangler,2014,150888,Hybrid,Individual,Automatic,First Owner,30.33,1971,11,Chennai
JEEP Wrangler,2004,30620,Petrol,Individual,Manual,Second Owner,11.97,943,11,Surat
JEEP Wrangler,2003,129246,Electric,Individual,Automatic,First Owner,34.85,1434,7,Hyderabad
JEEP Wrangler,2006,9731,Diesel,Individual,Manual,Second Owner,33.44,1168,11,Mumbai
JEEP Wrangler,2020,51478,Petrol,Individual,Automatic,First Owner,30.45,1090,7,Delhi
JEEP Wrangler,2006,52988,Electric,Individual,Manual,Second Owner,11.78,2000,7,Hyderabad
JEEP Wrangler,2022,18417,Diesel,Dealer,Automatic,First Owner,14.56,915,5,Hyderabad
JEEP Wrangler,2011,14396,Hybrid,Dealer,Automatic,Second Owner,11.91,1497,5,Hyderabad
JEEP Wrangler,2012,140996,Diesel,Dealer,Automatic,Second Owner,32.51,1201,11,Bangalore
JEEP Wrangler,2023,182958,Diesel,Individual,Manual,Second Owner,36.38,1847,7,Ahmedabad
JEEP Wrangler,2012,57312,Petrol,Individual,Manual,Second Owner,21.18,1828,5,Bangalore
JEEP Wrangler,2018,3760,Diesel,Dealer,Automatic,First Owner,32.74,1253,7,Hyderabad
JEEP Wrangler,2009,100837,Diesel,Dealer,Automatic,First Owner,10.48,1267,5,Ahmedabad
JEEP Wrangler,2001,66239,Electric,Individual,Automatic,First Owner,26.93,1618,5,Delhi
JEEP Wrangler,2006,67875,Electric,Individual,Automatic,Second Owner,12.27,1641,7,Mumbai
JEEP Wrangler,2023,192434,Electric,Dealer,Automatic,Second Owner,23.58,1782,11,Delhi
JEEP Wrangler,2008,129839,Petrol,Individual,Manual,First Owner,22.32,1245,5,Bangalore
JEEP Wrangler,2006,52405,CNG,Individual,Manual,Second Owner,16.4,1915,5,Bangalore
JEEP Wrangler,2008,173603,Hybrid,Individual,Automatic,Second Owner,39.27,1957,11,Jaipur
JEEP Wrangler,2011,130590,CNG,Dealer,Manual,First Owner,19.91,1922,5,Surat
JEEP Wrangler,2015,129648,Petrol,Individual,Automatic,First Owner,30.45,1945,11,Ahmedabad
JEEP Wrangler,2011,67294,Petrol,Individual,Manual,First Owner,20.13,1506,11,Jaipur
JEEP Wrangler,2017,145860,Electric,Individual,Automatic,Second Owner,16.32,1166,11,Jaipur
JEEP Wrangler,2016,106372,Petrol,Individual,Manual,First Owner,33.6,1110,11,Surat
JEEP Wrangler,2015,70010,Hybrid,Dealer,Manual,First Owner,10.02,1019,5,Surat
JEEP Wrangler,2021,83143,CNG,Dealer,Manual,First Owner,21.21,1711,7,Pune
JEEP Wrangler,2001,94903,Petrol,Individual,Automatic,First Owner,24.35,1637,7,Bangalore
JEEP Wrangler,2012,68768,Diesel,Dealer,Automatic,Second Owner,20.01,1971,5,Delhi
JEEP Wrangler,2001,166256,Electric,Dealer,Manual,First Owner,25.22,1377,7,Delhi
JEEP Wrangler,2002,197989,Diesel,Individual,Automatic,Second Owner,27.72,1724,5,Ahmedabad
JEEP Wrangler,2015,181844,Petrol,Dealer,Manual,First Owner,26.78,1156,5,Surat
JEEP Wrangler,2003,116160,CNG,Dealer,Automatic,Second Owner,27.43,1481,11,Chennai
