carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
AUDI A3,2017,22631,Electric,Individual,Automatic,First Owner,37.97,2.0,11,Ahmedabad
AUDI A3,2008,108015,CNG,Dealer,Automatic,First Owner,27.99,2.0,11,Ahmedabad
AUDI A3,2017,32480,Petrol,Dealer,Automatic,Second Owner,22.5,2.4,11,Kolkata
AUDI A3,2007,43908,CNG,Individual,Manual,First Owner,30.84,1.0,7,Surat
AUDI A3,2009,59849,Electric,Individual,Automatic,Second Owner,28.98,1.2,7,Delhi
AUDI A3,2008,38094,Petrol,Dealer,Manual,First Owner,13.87,1.4,5,Ahmedabad
AUDI A3,2018,110791,Hybrid,Individual,Manual,First Owner,15.27,1.4,7,Chennai
AUDI A3,2014,103825,CNG,Dealer,Manual,First Owner,16.33,2.2,5,Chennai
AUDI A3,2008,108554,CNG,Individual,Automatic,Second Owner,29.71,2.4,11,Pune
AUDI A3,2010,123477,Electric,Individual,Manual,Second Owner,36.23,1.4,11,Delhi
AUDI A3,2010,109305,Hybrid,Dealer,Manual,Second Owner,30.37,2.2,11,Bangalore
AUDI A3,2021,104905,Hybrid,Dealer,Manual,Second Owner,34.46,2.6,5,Hyderabad
AUDI A3,2008,69573,Hybrid,Individual,Automatic,First Owner,25.94,1.2,11,Bangalore
AUDI A3,2016,48850,Diesel,Individual,Manual,First Owner,38.79,1.6,11,Kolkata
AUDI A3,2015,119984,Hybrid,Individual,Manual,First Owner,14.73,2.6,5,Kolkata
AUDI A3,2005,50976,Hybrid,Dealer,Automatic,First Owner,14.84,1.4,7,Bangalore
AUDI A3,2009,79481,CNG,Dealer,Manual,Second Owner,23.15,1.2,11,Bangalore
AUDI A3,2020,77536,Electric,Dealer,Manual,First Owner,34.72,2.6,7,Pune
AUDI A3,2008,108274,Diesel,Dealer,Manual,Second Owner,39.01,1.8,11,Kolkata
AUDI A3,2005,38592,Petrol,Dealer,Manual,First Owner,31.27,1.0,5,Mumbai
AUDI A3,2009,111225,Petrol,Individual,Manual,Second Owner,10.4,2.6,7,Ahmedabad
AUDI A3,2008,84070,Electric,Dealer,Manual,Second Owner,38.32,2.6,11,Pune
AUDI A3,2016,32057,Hybrid,Individual,Manual,Second Owner,10.39,1.8,7,Pune
AUDI A3,2009,43506,CNG,Dealer,Automatic,Second Owner,13.57,2.2,11,Kolkata
AUDI A3,2000,93332,CNG,Dealer,Manual,Second Owner,11.68,1.8,11,Delhi
AUDI A4,2013,85334,Hybrid,Dealer,Automatic,First Owner,17.1,1.6,11,Chennai
AUDI A4,2011,62274,Diesel,Dealer,Automatic,First Owner,19.72,1.2,7,Delhi
AUDI A4,2021,82415,Petrol,Dealer,Manual,Second Owner,15.96,1.8,7,Kolkata
AUDI A4,2009,71109,Petrol,Individual,Automatic,First Owner,18.61,2.0,11,Delhi
AUDI A4,2004,21873,Diesel,Dealer,Manual,Second Owner,21.08,1.6,5,Surat
AUDI A4,2005,65458,Hybrid,Individual,Automatic,First Owner,18.32,1.2,5,Ahmedabad
AUDI A4,2000,107871,Hybrid,Individual,Manual,Second Owner,14.47,2.0,11,Jaipur
AUDI A4,2021,107239,Petrol,Dealer,Manual,First Owner,36.86,2.4,5,Chennai
AUDI A4,2019,90800,Petrol,Dealer,Automatic,First Owner,26.34,1.4,5,Mumbai
AUDI A4,2007,34202,CNG,Individual,Automatic,Second Owner,36.16,1.8,7,Bangalore
AUDI A4,2017,47511,Diesel,Individual,Manual,First Owner,20.43,1.0,7,Jaipur
AUDI A4,2012,83157,Petrol,Individual,Manual,First Owner,14.7,2.6,7,Delhi
AUDI A4,2000,103537,Diesel,Dealer,Manual,Second Owner,11.65,2.4,7,Ahmedabad
AUDI A4,2013,97178,Petrol,Individual,Manual,First Owner,19.78,2.2,11,Surat
AUDI A4,2012,96837,Diesel,Individual,Automatic,First Owner,33.98,1.4,5,Bangalore
AUDI A4,2011,70684,Electric,Dealer,Automatic,First Owner,37.17,2.0,5,Surat
AUDI A4,2003,35193,CNG,Dealer,Manual,Second Owner,39.45,1.6,5,Chennai
AUDI A4,2016,68105,CNG,Individual,Manual,Second Owner,10.71,1.4,11,Chennai
AUDI A4,2020,70125,Diesel,Individual,Automatic,Second Owner,28.91,2.2,5,Surat
AUDI A4,2019,21975,Diesel,Dealer,Automatic,First Owner,39.82,1.6,7,Jaipur
AUDI A4,2016,36944,Diesel,Individual,Manual,First Owner,34.06,1.2,7,Delhi
AUDI A4,2009,25638,CNG,Individual,Manual,First Owner,32.93,1.2,5,Hyderabad
AUDI A4,2020,55695,Hybrid,Dealer,Manual,Second Owner,11.98,1.0,11,Bangalore
AUDI A4,2008,87383,Hybrid,Dealer,Manual,First Owner,36.25,2.0,5,Chennai
AUDI A4,2015,76243,Petrol,Individual,Manual,Second Owner,10.73,1.2,11,Surat
AUDI A4,2020,118162,Diesel,Dealer,Manual,Second Owner,14.01,1.6,11,Pune
AUDI A4,2004,68428,Diesel,Individual,Automatic,First Owner,14.99,2.2,11,Bangalore
AUDI A4,2007,59688,Diesel,Individual,Automatic,Second Owner,19.17,2.4,7,Surat
AUDI A4,2003,52059,Electric,Dealer,Manual,Second Owner,21.14,1.8,5,Pune
AUDI A4,2011,92671,Petrol,Dealer,Automatic,Second Owner,26.69,2.6,5,Surat
AUDI A4,2009,47632,CNG,Individual,Automatic,First Owner,11.68,1.8,7,Delhi
AUDI A4,2012,129571,Electric,Dealer,Manual,Second Owner,29.85,1.4,7,Chennai
AUDI A4,2014,76537,Petrol,Dealer,Automatic,Second Owner,31.18,1.8,5,Kolkata
AUDI A4,2019,32192,Electric,Individual,Automatic,Second Owner,35.45,2.6,5,Jaipur
AUDI A4,2011,34098,Diesel,Dealer,Manual,Second Owner,16.19,2.4,5,Jaipur
AUDI A4,2010,56289,Petrol,Dealer,Manual,Second Owner,12.59,1.6,11,Bangalore
AUDI A4,2023,102142,Petrol,Individual,Manual,First Owner,10.3,1.2,11,Surat
AUDI A4,2023,55018,Diesel,Individual,Automatic,Second Owner,15.72,1.8,7,Surat
AUDI A4,2010,35448,Hybrid,Individual,Automatic,Second Owner,16.79,2.6,5,Pune
AUDI A4,2020,28420,Diesel,Individual,Manual,First Owner,19.45,1.4,5,Delhi
AUDI A4,2022,27470,Diesel,Individual,Automatic,Second Owner,10.09,1.0,7,Chennai
AUDI A4,2013,73462,Electric,Individual,Automatic,Second Owner,29.07,1.6,11,Hyderabad
AUDI A4,2012,79534,Diesel,Dealer,Manual,First Owner,22.09,1.4,11,Hyderabad
AUDI A4,2006,90604,Hybrid,Individual,Automatic,First Owner,20.89,1.6,11,Jaipur
AUDI A4,2010,23711,Diesel,Individual,Manual,Second Owner,16.44,1.8,7,Kolkata
AUDI A4,2000,21951,CNG,Dealer,Manual,First Owner,35.83,2.2,5,Hyderabad
AUDI A4,2020,129528,Hybrid,Individual,Manual,Second Owner,14.51,1.2,11,Jaipur
AUDI A4,2013,22090,Diesel,Dealer,Manual,First Owner,14.98,1.8,7,Jaipur
AUDI A4,2023,37145,Electric,Individual,Manual,First Owner,29.35,2.6,7,Chennai
AUDI A4,2023,55406,Hybrid,Dealer,Manual,Second Owner,18.18,2.2,7,Ahmedabad
AUDI Q3,2009,20105,Diesel,Dealer,Manual,First Owner,13.11,2.6,5,Delhi
AUDI Q3,2003,112825,Hybrid,Individual,Automatic,First Owner,26.97,1.4,7,Kolkata
AUDI Q3,2010,75397,Petrol,Individual,Automatic,First Owner,24.0,1.4,7,Kolkata
AUDI Q3,2002,95300,Hybrid,Dealer,Manual,First Owner,12.04,1.0,5,Jaipur
AUDI Q3,2012,73037,Petrol,Dealer,Manual,Second Owner,21.49,1.4,5,Delhi
AUDI Q3,2017,117637,Diesel,Dealer,Automatic,First Owner,14.97,2.0,5,Kolkata
AUDI Q3,2017,20601,Hybrid,Dealer,Automatic,Second Owner,30.48,2.4,5,Hyderabad
AUDI Q3,2004,129996,Petrol,Individual,Manual,First Owner,29.99,1.6,11,Pune
AUDI Q3,2019,47336,Hybrid,Dealer,Automatic,First Owner,20.07,1.0,5,Bangalore
AUDI Q3,2003,89652,CNG,Dealer,Manual,Second Owner,31.57,1.0,5,Bangalore
AUDI Q3,2005,56112,CNG,Individual,Automatic,First Owner,35.38,1.8,11,Mumbai
AUDI Q3,2017,37503,Hybrid,Dealer,Manual,First Owner,31.11,1.8,5,Ahmedabad
AUDI Q3,2001,40607,Electric,Dealer,Manual,First Owner,12.77,1.6,11,Mumbai
AUDI Q3,2012,49043,Hybrid,Individual,Automatic,Second Owner,35.66,1.8,7,Surat
AUDI Q3,2014,22569,Electric,Individual,Automatic,First Owner,15.33,1.2,7,Bangalore
AUDI Q3,2004,102978,Electric,Individual,Manual,First Owner,12.75,2.2,11,Kolkata
AUDI Q3,2002,84743,Hybrid,Dealer,Manual,Second Owner,33.51,2.4,7,Mumbai
AUDI Q3,2002,77577,CNG,Dealer,Manual,Second Owner,26.76,1.4,7,Jaipur
AUDI Q3,2023,23906,Electric,Individual,Manual,First Owner,11.41,1.0,5,Jaipur
AUDI Q3,2008,25410,Petrol,Dealer,Manual,First Owner,15.27,2.4,5,Pune
AUDI Q3,2017,52870,Petrol,Dealer,Manual,Second Owner,10.57,1.2,11,Delhi
AUDI Q3,2017,54692,Hybrid,Individual,Manual,Second Owner,11.25,1.2,5,Ahmedabad
AUDI Q3,2023,28717,Hybrid,Individual,Automatic,Second Owner,23.3,1.4,7,Kolkata
AUDI Q3,2017,115913,Diesel,Dealer,Manual,First Owner,32.16,2.6,11,Delhi
AUDI Q3,2007,85854,Electric,Dealer,Manual,Second Owner,37.28,1.0,11,Ahmedabad
AUDI Q3,2014,63131,Electric,Individual,Manual,Second Owner,25.38,1.4,11,Surat
AUDI Q3,2011,49889,CNG,Dealer,Manual,First Owner,32.11,1.2,5,Kolkata
AUDI Q3,2011,40770,Hybrid,Individual,Manual,First Owner,31.29,1.6,11,Surat
AUDI Q3,2004,99258,Petrol,Dealer,Manual,First Owner,39.93,1.8,11,Jaipur
AUDI Q3,2004,37846,CNG,Dealer,Manual,First Owner,17.42,1.8,11,Delhi
AUDI Q3,2012,25814,Petrol,Dealer,Manual,First Owner,26.91,2.4,11,Pune
AUDI Q3,2007,51123,Electric,Dealer,Manual,First Owner,32.97,1.4,7,Kolkata
AUDI Q3,2013,89863,Diesel,Dealer,Automatic,First Owner,19.8,2.6,7,Hyderabad
AUDI Q3,2011,95590,Petrol,Dealer,Automatic,Second Owner,39.13,1.4,5,Mumbai
AUDI Q3,2012,63834,CNG,Individual,Manual,First Owner,19.24,2.6,5,Surat
AUDI Q3,2009,65100,Petrol,Dealer,Automatic,First Owner,25.33,1.4,5,Chennai
AUDI Q3,2000,97624,Petrol,Individual,Manual,First Owner,21.57,2.6,11,Delhi
AUDI Q3,2008,122158,Petrol,Individual,Automatic,Second Owner,31.79,2.4,7,Ahmedabad
AUDI Q3,2012,25768,Diesel,Dealer,Manual,First Owner,30.95,2.6,7,Ahmedabad
AUDI Q3,2004,114380,Hybrid,Individual,Manual,Second Owner,13.67,1.0,5,Mumbai
AUDI Q3,2002,45866,Hybrid,Dealer,Automatic,Second Owner,30.26,1.6,7,Ahmedabad
AUDI Q3,2008,73922,Hybrid,Dealer,Manual,First Owner,20.11,1.2,7,Hyderabad
AUDI Q3,2010,69537,Hybrid,Individual,Automatic,Second Owner,21.15,1.4,11,Pune
AUDI Q3,2023,55993,Hybrid,Dealer,Automatic,Second Owner,35.31,2.4,5,Pune
AUDI Q3,2021,51221,Electric,Individual,Manual,First Owner,39.3,2.2,11,Jaipur
AUDI Q3,2023,64964,CNG,Individual,Automatic,Second Owner,19.67,1.2,5,Mumbai
AUDI Q3,2013,20466,Petrol,Individual,Automatic,First Owner,29.56,1.6,11,Jaipur
AUDI Q3,2012,55677,Electric,Dealer,Automatic,First Owner,27.44,2.4,7,Surat
AUDI Q3,2014,114175,Electric,Individual,Manual,Second Owner,10.76,1.8,5,Delhi
AUDI Q3,2011,129535,Diesel,Dealer,Automatic,First Owner,12.71,2.4,11,Kolkata
AUDI Q5,2018,123991,Diesel,Dealer,Automatic,First Owner,39.41,1.4,7,Delhi
AUDI Q5,2009,103240,Diesel,Dealer,Automatic,Second Owner,16.26,2.2,11,Kolkata
AUDI Q5,2009,30166,Hybrid,Dealer,Manual,First Owner,27.7,1.2,5,Mumbai
AUDI Q5,2015,28271,CNG,Dealer,Manual,First Owner,21.44,1.8,5,Delhi
AUDI Q5,2015,28096,Petrol,Dealer,Automatic,Second Owner,36.74,2.6,11,Chennai
AUDI Q5,2009,46300,CNG,Dealer,Automatic,First Owner,27.33,1.2,7,Jaipur
AUDI Q5,2002,115650,Diesel,Dealer,Manual,Second Owner,37.59,1.6,5,Jaipur
AUDI Q5,2006,126658,Hybrid,Dealer,Automatic,Second Owner,15.79,2.4,11,Jaipur
AUDI Q5,2002,38452,CNG,Individual,Automatic,Second Owner,39.36,1.8,11,Surat
AUDI Q5,2013,94291,Hybrid,Individual,Automatic,Second Owner,38.45,1.2,5,Kolkata
AUDI Q5,2019,80395,Diesel,Dealer,Automatic,Second Owner,37.02,2.4,11,Ahmedabad
AUDI Q5,2001,125229,Petrol,Dealer,Automatic,First Owner,23.63,1.8,5,Jaipur
AUDI Q5,2020,83724,Diesel,Dealer,Manual,Second Owner,25.75,2.0,7,Pune
AUDI Q5,2005,74457,Petrol,Individual,Automatic,First Owner,30.14,1.6,5,Bangalore
AUDI Q5,2001,44994,Petrol,Dealer,Manual,First Owner,31.62,1.8,7,Pune
AUDI Q5,2023,39252,Hybrid,Dealer,Manual,Second Owner,21.76,1.6,5,Kolkata
AUDI Q5,2023,50159,Petrol,Individual,Manual,Second Owner,33.99,2.2,5,Delhi
AUDI Q5,2022,39888,Diesel,Dealer,Manual,First Owner,33.14,1.6,7,Bangalore
AUDI Q5,2020,30098,Petrol,Dealer,Automatic,First Owner,24.93,1.6,5,Mumbai
AUDI Q5,2005,121454,Electric,Individual,Automatic,Second Owner,25.27,1.2,11,Pune
AUDI Q5,2004,28589,Diesel,Dealer,Automatic,Second Owner,24.86,1.2,7,Bangalore
AUDI Q5,2023,21223,CNG,Dealer,Manual,First Owner,31.71,1.6,11,Bangalore
AUDI Q5,2021,58876,Diesel,Dealer,Automatic,First Owner,39.68,2.6,5,Jaipur
AUDI Q5,2020,70963,Hybrid,Dealer,Manual,First Owner,21.7,2.6,11,Pune
AUDI Q5,2005,64642,Hybrid,Dealer,Automatic,Second Owner,37.65,2.6,11,Ahmedabad
AUDI Q5,2012,83031,Electric,Dealer,Automatic,First Owner,36.58,2.0,5,Pune
AUDI Q5,2003,20648,Petrol,Individual,Automatic,Second Owner,24.85,1.8,7,Surat
AUDI Q5,2015,68180,CNG,Individual,Manual,Second Owner,32.89,1.0,11,Kolkata
AUDI Q5,2020,22361,Petrol,Dealer,Manual,Second Owner,19.05,1.2,5,Jaipur
AUDI Q5,2013,36953,Petrol,Individual,Automatic,Second Owner,19.91,1.2,5,Pune
AUDI Q5,2004,39270,CNG,Individual,Manual,First Owner,36.03,1.2,11,Chennai
AUDI Q5,2008,39025,Hybrid,Individual,Manual,First Owner,25.27,2.0,11,Surat
AUDI Q5,2009,83786,Hybrid,Dealer,Automatic,First Owner,26.94,2.6,11,Surat
AUDI Q5,2002,58636,Diesel,Dealer,Automatic,Second Owner,15.64,1.0,5,Chennai
AUDI Q5,2006,88914,Electric,Dealer,Automatic,Second Owner,34.17,2.6,7,Jaipur
AUDI Q5,2021,73339,Petrol,Individual,Automatic,Second Owner,16.21,1.4,11,Bangalore
AUDI Q5,2021,114498,Petrol,Individual,Manual,Second Owner,37.45,1.0,11,Ahmedabad
AUDI Q5,2019,60266,Diesel,Individual,Automatic,Second Owner,22.71,1.0,5,Delhi
AUDI Q5,2005,116627,Petrol,Individual,Automatic,Second Owner,10.13,1.0,5,Delhi
AUDI Q5,2008,37677,Hybrid,Individual,Automatic,Second Owner,23.49,1.0,5,Hyderabad
AUDI Q5,2006,94514,Petrol,Individual,Automatic,Second Owner,23.26,1.4,7,Ahmedabad
AUDI Q5,2006,91720,Petrol,Individual,Automatic,First Owner,12.76,1.6,7,Pune
AUDI Q5,2002,93154,Electric,Dealer,Manual,Second Owner,12.25,2.2,7,Ahmedabad
AUDI Q5,2005,59789,Diesel,Individual,Automatic,Second Owner,11.14,2.6,11,Pune
AUDI Q5,2017,32151,Petrol,Individual,Manual,Second Owner,29.03,1.2,7,Hyderabad
AUDI Q5,2018,114703,Petrol,Individual,Manual,Second Owner,17.6,1.6,11,Kolkata
AUDI Q5,2021,34178,CNG,Individual,Automatic,First Owner,11.87,1.2,5,Hyderabad
AUDI Q5,2001,42339,Petrol,Dealer,Automatic,First Owner,11.1,1.0,7,Bangalore
AUDI Q5,2023,77585,Electric,Dealer,Automatic,First Owner,23.22,2.6,7,Hyderabad
AUDI Q5,2014,46013,Petrol,Individual,Manual,Second Owner,22.33,2.4,7,Bangalore
JEEP Compass,2021,47630,Electric,Dealer,Manual,Second Owner,19.56,2.2,7,Jaipur
JEEP Compass,2007,91917,Petrol,Individual,Automatic,First Owner,33.04,1.2,11,Delhi
JEEP Compass,2006,129042,Petrol,Dealer,Automatic,Second Owner,13.11,2.0,11,Delhi
JEEP Compass,2019,31198,Diesel,Individual,Manual,Second Owner,23.9,1.6,11,Pune
JEEP Compass,2020,84127,Hybrid,Individual,Automatic,Second Owner,29.24,1.6,11,Pune
JEEP Compass,2014,24632,CNG,Individual,Manual,Second Owner,34.19,1.4,11,Surat
JEEP Compass,2023,68228,Hybrid,Dealer,Automatic,Second Owner,11.84,2.6,11,Surat
JEEP Compass,2012,69748,Diesel,Dealer,Manual,First Owner,32.13,1.0,7,Chennai
JEEP Compass,2022,33890,Hybrid,Individual,Automatic,Second Owner,39.57,1.0,5,Bangalore
JEEP Compass,2018,72719,Diesel,Individual,Automatic,Second Owner,16.12,1.4,5,Pune
JEEP Compass,2009,57170,Electric,Dealer,Manual,First Owner,24.47,2.2,11,Ahmedabad
JEEP Compass,2002,104370,Hybrid,Dealer,Manual,Second Owner,21.64,1.2,11,Mumbai
JEEP Compass,2002,66219,Petrol,Individual,Manual,Second Owner,15.51,1.6,5,Jaipur
JEEP Compass,2016,61492,Petrol,Dealer,Manual,Second Owner,23.9,2.2,5,Bangalore
JEEP Compass,2018,50119,CNG,Dealer,Automatic,First Owner,39.53,1.0,5,Bangalore
JEEP Compass,2001,70255,Hybrid,Individual,Manual,First Owner,15.41,2.6,5,Surat
JEEP Compass,2023,28019,Electric,Dealer,Automatic,Second Owner,21.45,1.8,11,Kolkata
JEEP Compass,2022,46027,Diesel,Dealer,Automatic,First Owner,19.32,2.4,11,Delhi
JEEP Compass,2022,61504,Hybrid,Individual,Manual,Second Owner,33.29,2.6,11,Mumbai
JEEP Compass,2016,64609,Petrol,Individual,Manual,Second Owner,35.1,2.0,11,Hyderabad
JEEP Compass,2021,87004,Hybrid,Dealer,Manual,First Owner,35.52,1.4,5,Surat
JEEP Compass,2015,34702,Petrol,Dealer,Manual,First Owner,30.39,1.0,5,Surat
JEEP Compass,2021,44092,CNG,Dealer,Manual,Second Owner,27.16,2.0,5,Surat
JEEP Compass,2003,116138,Electric,Individual,Automatic,Second Owner,10.42,2.4,7,Pune
JEEP Compass,2023,43444,Hybrid,Individual,Automatic,First Owner,21.66,2.2,11,Ahmedabad
JEEP Compass,2001,101070,CNG,Individual,Manual,First Owner,36.51,2.6,5,Pune
JEEP Compass,2011,86031,CNG,Individual,Automatic,First Owner,16.43,1.2,11,Chennai
JEEP Compass,2016,57624,Hybrid,Individual,Manual,First Owner,39.4,2.6,5,Bangalore
JEEP Compass,2002,24070,Hybrid,Individual,Automatic,Second Owner,34.07,1.6,5,Jaipur
JEEP Compass,2019,40851,Petrol,Individual,Manual,First Owner,36.92,2.4,5,Hyderabad
JEEP Compass,2002,75332,Electric,Individual,Automatic,First Owner,28.47,1.0,5,Delhi
JEEP Compass,2014,32908,Diesel,Individual,Manual,First Owner,34.92,1.6,5,Bangalore
JEEP Compass,2004,65021,Electric,Individual,Manual,Second Owner,14.38,2.4,5,Bangalore
JEEP Compass,2011,112298,Petrol,Dealer,Manual,First Owner,17.8,1.6,11,Pune
JEEP Compass,2001,127810,CNG,Individual,Automatic,First Owner,21.31,2.2,7,Jaipur
JEEP Compass,2012,91375,CNG,Dealer,Automatic,Second Owner,38.03,1.6,5,Mumbai
JEEP Compass,2010,44348,Petrol,Individual,Manual,Second Owner,16.63,2.6,5,Mumbai
JEEP Compass,2015,103585,CNG,Individual,Automatic,Second Owner,25.37,2.0,11,Surat
JEEP Compass,2016,62751,Diesel,Individual,Automatic,Second Owner,32.37,2.2,7,Bangalore
JEEP Compass,2017,121017,Hybrid,Dealer,Automatic,Second Owner,14.61,1.8,11,Jaipur
JEEP Compass,2021,86836,CNG,Dealer,Manual,First Owner,26.33,1.0,7,Ahmedabad
JEEP Compass,2001,29585,Diesel,Individual,Automatic,Second Owner,31.89,1.2,11,Bangalore
JEEP Compass,2010,112115,Diesel,Dealer,Automatic,First Owner,30.67,1.2,7,Chennai
JEEP Compass,2004,42239,Electric,Dealer,Manual,First Owner,16.3,1.2,11,Hyderabad
JEEP Compass,2023,62501,Electric,Individual,Manual,First Owner,31.02,2.0,7,Chennai
JEEP Compass,2017,59264,Diesel,Dealer,Manual,Second Owner,19.86,2.6,5,Delhi
JEEP Compass,2007,113894,Diesel,Dealer,Manual,Second Owner,38.53,1.0,11,Delhi
JEEP Compass,2001,93679,Petrol,Dealer,Manual,Second Owner,39.29,2.0,11,Ahmedabad
JEEP Compass,2009,73501,Petrol,Individual,Automatic,Second Owner,35.93,2.2,5,Kolkata
JEEP Compass,2008,73971,CNG,Individual,Manual,Second Owner,10.79,1.8,5,Kolkata
JEEP Wrangler,2006,47875,Diesel,Dealer,Automatic,Second Owner,32.13,1.2,7,Pune
JEEP Wrangler,2006,76933,Petrol,Individual,Manual,Second Owner,34.96,1.2,11,Ahmedabad
JEEP Wrangler,2014,38886,Hybrid,Individual,Automatic,First Owner,30.33,1.4,11,Chennai
JEEP Wrangler,2004,129951,Petrol,Individual,Manual,Second Owner,11.97,1.2,11,Surat
JEEP Wrangler,2003,52430,Electric,Individual,Automatic,First Owner,34.85,1.0,7,Hyderabad
JEEP Wrangler,2006,90680,Diesel,Individual,Manual,Second Owner,33.44,2.2,11,Mumbai
JEEP Wrangler,2020,91696,Petrol,Individual,Automatic,First Owner,30.45,2.6,7,Delhi
JEEP Wrangler,2006,61396,Electric,Individual,Manual,Second Owner,11.78,1.0,7,Hyderabad
JEEP Wrangler,2022,90857,Diesel,Dealer,Automatic,First Owner,14.56,2.0,5,Hyderabad
JEEP Wrangler,2011,43793,Hybrid,Dealer,Automatic,Second Owner,11.91,1.4,5,Hyderabad
JEEP Wrangler,2012,80547,Diesel,Dealer,Automatic,Second Owner,32.51,1.4,11,Bangalore
JEEP Wrangler,2023,32720,Diesel,Individual,Manual,Second Owner,36.38,1.8,7,Ahmedabad
JEEP Wrangler,2012,36107,Petrol,Individual,Manual,Second Owner,21.18,1.8,5,Bangalore
JEEP Wrangler,2018,124068,Diesel,Dealer,Automatic,First Owner,32.74,1.4,7,Hyderabad
JEEP Wrangler,2009,99433,Diesel,Dealer,Automatic,First Owner,10.48,2.4,5,Ahmedabad
JEEP Wrangler,2001,63570,Electric,Individual,Automatic,First Owner,26.93,1.6,5,Delhi
JEEP Wrangler,2006,52230,Electric,Individual,Automatic,Second Owner,12.27,1.4,7,Mumbai
JEEP Wrangler,2023,102862,Electric,Dealer,Automatic,Second Owner,23.58,2.6,11,Delhi
JEEP Wrangler,2008,57373,Petrol,Individual,Manual,First Owner,22.32,2.2,5,Bangalore
JEEP Wrangler,2006,91448,CNG,Individual,Manual,Second Owner,16.4,1.8,5,Bangalore
JEEP Wrangler,2008,33524,Hybrid,Individual,Automatic,Second Owner,39.27,1.0,11,Jaipur
JEEP Wrangler,2011,77164,CNG,Dealer,Manual,First Owner,19.91,2.0,5,Surat
JEEP Wrangler,2015,51795,Petrol,Individual,Automatic,First Owner,30.45,2.2,11,Ahmedabad
JEEP Wrangler,2011,111375,Petrol,Individual,Manual,First Owner,20.13,2.4,11,Jaipur
JEEP Wrangler,2017,79842,Electric,Individual,Automatic,Second Owner,16.32,2.6,11,Jaipur
JEEP Wrangler,2016,66521,Petrol,Individual,Manual,First Owner,33.6,2.0,11,Surat
JEEP Wrangler,2015,63645,Hybrid,Dealer,Manual,First Owner,10.02,1.2,5,Surat
JEEP Wrangler,2021,97460,CNG,Dealer,Manual,First Owner,21.21,1.6,7,Pune
JEEP Wrangler,2001,62806,Petrol,Individual,Automatic,First Owner,24.35,2.6,7,Bangalore
JEEP Wrangler,2012,65768,Diesel,Dealer,Automatic,Second Owner,20.01,1.2,5,Delhi
JEEP Wrangler,2001,39236,Electric,Dealer,Manual,First Owner,25.22,1.0,7,Delhi
JEEP Wrangler,2002,82847,Diesel,Individual,Automatic,Second Owner,27.72,2.6,5,Ahmedabad
JEEP Wrangler,2015,84481,Petrol,Dealer,Manual,First Owner,26.78,1.2,5,Surat
JEEP Wrangler,2003,36857,CNG,Dealer,Automatic,Second Owner,27.43,1.2,11,Chennai
JEEP Wrangler,2012,94434,Diesel,Individual,Manual,First Owner,15.09,1.4,7,Delhi
JEEP Wrangler,2015,40743,CNG,Dealer,Manual,Second Owner,27.92,2.2,5,Mumbai
JEEP Wrangler,2002,49291,Petrol,Dealer,Manual,First Owner,22.62,1.2,7,Mumbai
JEEP Wrangler,2019,29013,Diesel,Individual,Automatic,First Owner,32.34,1.0,5,Mumbai
JEEP Wrangler,2012,125669,CNG,Individual,Automatic,First Owner,29.24,2.2,11,Delhi
JEEP Wrangler,2021,92910,CNG,Individual,Manual,First Owner,37.63,2.6,5,Surat
JEEP Wrangler,2004,89111,Diesel,Individual,Manual,Second Owner,25.29,2.0,5,Pune
JEEP Wrangler,2018,38943,CNG,Individual,Manual,Second Owner,26.7,2.2,11,Ahmedabad
JEEP Wrangler,2010,35828,Petrol,Individual,Manual,First Owner,39.76,2.4,5,Pune
JEEP Wrangler,2008,92536,CNG,Individual,Automatic,First Owner,27.65,2.2,5,Bangalore
JEEP Wrangler,2005,124238,Electric,Dealer,Automatic,First Owner,37.5,1.2,7,Delhi
JEEP Wrangler,2003,128958,Diesel,Individual,Manual,First Owner,14.92,2.4,5,Ahmedabad
JEEP Wrangler,2013,81424,Electric,Dealer,Automatic,Second Owner,22.67,1.8,11,Bangalore
JEEP Wrangler,2009,40943,Petrol,Individual,Automatic,First Owner,18.23,1.6,11,Jaipur
JEEP Wrangler,2017,89474,Diesel,Individual,Manual,First Owner,31.36,1.8,5,Hyderabad
JEEP Wrangler,2013,69525,CNG,Individual,Automatic,First Owner,26.12,2.4,5,Bangalore
JEEP Cherokee,2006,39863,Electric,Dealer,Automatic,Second Owner,22.06,2.4,7,Hyderabad
JEEP Cherokee,2023,83025,Hybrid,Individual,Manual,Second Owner,35.71,2.6,7,Jaipur
JEEP Cherokee,2019,48541,Petrol,Individual,Manual,Second Owner,13.01,1.6,11,Delhi
JEEP Cherokee,2003,123458,Petrol,Individual,Automatic,First Owner,16.0,1.8,7,Chennai
JEEP Cherokee,2007,65673,CNG,Dealer,Manual,First Owner,13.86,2.6,5,Kolkata
JEEP Cherokee,2004,87018,CNG,Individual,Manual,Second Owner,25.85,2.2,7,Bangalore
JEEP Cherokee,2017,44611,CNG,Dealer,Automatic,First Owner,15.45,2.4,7,Jaipur
JEEP Cherokee,2003,42054,CNG,Dealer,Manual,Second Owner,20.56,2.4,11,Kolkata
JEEP Cherokee,2001,48434,Hybrid,Individual,Manual,Second Owner,39.74,1.8,11,Delhi
